Word,Seq_num,Word Count,Word Proportion,Average Proportion,Std Dev,Doc Count,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Complexity,Syllables,Source,Keep
DICTATED,20564,29730,1.1636322865176197e-06,1.2698755307984002e-06,1.349078859127618e-05,25402,0,0,0,0,0,0,2009,0,3,12of12inf,TRUE
DICTATES,20565,16013,6.267488665996181e-07,7.285115807153912e-07,1.1733298699628216e-05,12822,0,0,0,0,0,0,2009,0,2,12of12inf,TRUE
DICTATING,20566,1348,5.2760723922830524e-08,3.805474386159803e-08,1.7617264817220825e-06,1135,0,0,0,0,0,0,2009,0,3,12of12inf,TRUE
DIFFER,20622,3428600,0.00013419541397760885,0.00019140119291385018,0.00019240080622666707,1001451,0,0,2009,0,0,0,0,0,2,12of12inf,TRUE
DIFFERED,20623,64947,2.5420257690030224e-06,2.598549526811331e-06,2.11408844038599e-05,43505,0,0,2009,0,0,0,0,0,2,12of12inf,TRUE
DIFFERING,20640,151394,5.925561600573446e-06,4.488777881228373e-06,2.2767944542583363e-05,103929,0,0,2009,0,0,0,0,0,3,12of12inf,TRUE
DIFFERS,20641,232618,9.104669196944355e-06,8.628452850763095e-06,3.565421368587181e-05,158565,0,0,2009,0,0,0,0,0,2,12of12inf,TRUE
DIFFICULT,20642,2032634,7.955730067519191e-05,6.466470241460374e-05,0.0001183369318864929,510381,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DIFFICULTIES,20643,886637,3.470297476021268e-05,3.136385645486815e-05,8.471011969795803e-05,326228,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DIFFICULTLY,20644,571,2.234894166167376e-08,1.9532631996724532e-08,1.235304492317856e-06,549,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DIFFICULTY,20645,485878,1.9017266333959235e-05,1.5465284565117698e-05,4.821930745026611e-05,238954,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DIMINISH,20767,167874,6.570588848532085e-06,3.877575096679956e-06,1.9514351918512377e-05,103281,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DIMINISHED,20768,152765,5.979222544563208e-06,4.675193734693911e-06,2.895758109735941e-05,98097,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DIMINISHES,20769,21751,8.513342032978388e-07,6.507816166561488e-07,7.253652177257356e-06,18505,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DIMINISHING,20770,24706,9.669929118972188e-07,9.396777686868302e-07,1.5665983602808004e-05,18998,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DIMINUTION,20775,122631,4.7997776968699034e-06,2.4923668829917913e-06,1.8491377154884292e-05,55219,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DIRECTIVE,20912,240395,9.409060999576293e-06,4.276638233847473e-06,2.9307746329364414e-05,83729,0,0,0,0,0,0,2009,0,3,12of12inf,TRUE
DIRECTIVES,20913,117720,4.607561142578345e-06,2.4393924913811833e-06,1.9013764988806675e-05,60142,0,0,0,0,0,0,2009,0,3,12of12inf,TRUE
DISADVANTAGE,20963,119588,4.680674668014433e-06,3.3860113957021698e-06,1.9363068860734376e-05,87624,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISADVANTAGED,20964,12509,4.896022964025868e-07,3.1078993684857425e-07,7.471427452970851e-06,7658,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISADVANTAGEOUS,20965,65035,2.545470089259112e-06,9.99290376468515e-07,8.968735486665904e-06,33502,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
DISADVANTAGES,20967,28138,1.101321401884722e-06,8.526437440308006e-07,9.500736435905862e-06,23168,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
DISAFFILIATION,20979,4979,1.9487807448944598e-07,1.110471584426149e-07,4.9613593503398395e-06,1577,2009,0,0,2009,0,0,0,0,6,12of12inf,TRUE
DISAGREE,20991,75137,2.9408623986570602e-06,1.600435070805728e-06,1.652138131881451e-05,43655,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISAGREEABLE,20992,23,9.002200669325682e-10,5.330021708862695e-10,1.5239181582009163e-07,21,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
DISAGREED,20996,8275,3.23883524081174e-07,2.839428961352904e-07,7.274633425599774e-06,5833,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISAGREEING,20997,2681,1.0493434780200937e-07,4.806237831489801e-08,1.9889192799705997e-06,1917,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISAGREEMENT,20998,110111,4.309744860435306e-06,3.7763050336103153e-06,3.183329883457527e-05,57056,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISAGREEMENTS,20999,647645,2.534882718471927e-05,2.9619832500163267e-05,0.00010294576647994998,326037,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISAGREES,21000,36542,1.4302539863413003e-06,8.934758628617479e-07,1.1715092639521802e-05,23548,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISALLOW,21001,20168,7.89375578691132e-07,4.84657923925069e-07,8.289614034760163e-06,12694,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISALLOWANCE,21003,74878,2.9307251379033413e-06,1.7871565026225652e-06,2.1592951664115438e-05,30804,2009,0,0,0,0,0,0,0,4,10K_2008,TRUE
DISALLOWANCES,21004,22238,8.703953847150631e-07,4.639019394012037e-07,1.2509507686997597e-05,7298,2009,0,0,0,0,0,0,0,5,10K_2008,TRUE
DISALLOWED,21005,82669,3.2356649005760213e-06,1.9677885334109828e-06,1.8865743118230155e-05,39076,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISALLOWING,21006,9668,3.7840554813495957e-07,2.4288382872078584e-07,6.548397778318048e-06,4969,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISALLOWS,21007,5978,2.3397893739664752e-07,1.8497275437178947e-07,4.3736005217358036e-06,4791,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISAPPEAR,21008,2833,1.1088362824434635e-07,9.494380163404318e-08,3.268037509292735e-06,2394,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISAPPEARANCE,21009,3103,1.214514290300765e-07,6.394603797044541e-08,3.5710581946293956e-06,2207,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISAPPEARANCES,21010,75,2.9355002182583747e-09,2.2007011301724154e-09,3.7337714029807404e-07,58,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
DISAPPEARED,21011,1252,4.90032836434598e-08,4.954126417770921e-08,2.7090465446110408e-06,967,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISAPPEARING,21012,1278,5.002092371912271e-08,3.0281022915239976e-08,3.750101352969045e-06,561,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISAPPEARS,21013,839,3.283846244158369e-08,2.3555409462399607e-08,1.5039346337520205e-06,676,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISAPPOINT,21014,1356,5.307384394611142e-08,4.8439563317319326e-08,1.9969128690096666e-06,1185,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISAPPOINTED,21015,2489,9.741946724326794e-08,1.3010064469309168e-07,5.084383678798692e-06,2222,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISAPPOINTING,21016,14086,5.513260809918329e-07,7.675867061886049e-07,1.3915667749713426e-05,10682,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISAPPOINTINGLY,21017,44,1.7221601280449133e-09,2.8803580282318335e-09,9.031802382904901e-07,39,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
DISAPPOINTMENT,21018,1822,7.131308530222345e-08,7.318397153698383e-08,3.3707183969372813e-06,1496,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISAPPOINTMENTS,21019,695,2.7202302022527607e-08,2.2448794544182552e-08,2.0299761437995568e-06,412,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISAPPOINTS,21020,9,3.52260026191005e-10,2.7123121485152696e-10,1.3803402036406897e-07,9,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISAPPROVAL,21023,36418,1.4254006259804465e-06,6.509904930195732e-07,9.264984684084467e-06,17586,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISAPPROVALS,21024,1716,6.716424499375162e-08,2.607735545895319e-08,1.3327545150066213e-06,998,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISAPPROVE,21025,46862,1.8341788163736529e-06,8.822976287557196e-07,1.2000888180021945e-05,26854,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISAPPROVED,21026,20623,8.071842800152328e-07,4.162479506782795e-07,1.0407706933648729e-05,10516,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISAPPROVES,21027,9134,3.5750478658095996e-07,1.5075163419567856e-07,3.393780133952143e-06,5455,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISAPPROVING,21028,4511,1.7656055312751372e-07,1.0290716726593286e-07,3.622386191194395e-06,3345,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISASSOCIATES,21054,122,4.775080355033623e-09,1.7587176947026266e-09,4.521751904422198e-07,121,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
DISASSOCIATING,21055,175,6.849500509269541e-09,2.216576041841924e-09,7.955945535707998e-07,104,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
DISASSOCIATION,21056,1921,7.518794559032451e-08,3.668165000979505e-08,2.5789241157842127e-06,761,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
DISASSOCIATIONS,21057,27,1.0567800785730149e-09,2.3637969396514485e-09,1.1116289578977876e-06,11,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
DISASTER,21058,236538,9.258098008351992e-06,5.955847268344923e-06,3.753327815978155e-05,106375,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISASTERS,21059,338795,1.3260437285931281e-05,8.336035516148475e-06,2.9047137897276356e-05,165378,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISASTROUS,21060,691,2.704574201088716e-08,3.173643500408609e-08,2.3837730375543228e-06,577,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISASTROUSLY,21061,5,1.957000145505583e-10,6.755706441634398e-10,4.0314328809976604e-07,5,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISAVOW,21062,6987,2.734712003329502e-07,6.155154732366837e-08,1.5010414133332061e-06,5288,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISAVOWAL,21063,182,7.123480529640323e-09,3.732110915122616e-09,5.090290882206436e-07,122,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISAVOWED,21065,397,1.553858115531433e-08,1.2285266802207513e-08,1.4082799425014247e-06,345,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISAVOWING,21066,93,3.640020270640385e-09,2.8730800053487585e-09,6.349598876358307e-07,52,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISAVOWS,21067,945,3.6987302750055526e-08,2.5023266537608153e-08,2.0423939011585835e-06,719,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISCIPLINARY,21123,73126,2.8621518528048254e-06,2.003449141743374e-06,1.7787436630495605e-05,37792,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
DISCLAIM,21128,108165,4.233578414772228e-06,4.9822520707736635e-06,2.613054730601527e-05,92506,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
DISCLAIMED,21129,19575,7.661655569654358e-07,5.596025868023975e-07,1.2415171906359054e-05,13417,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
DISCLAIMER,21130,77704,3.041334786127317e-06,2.2685506502918364e-06,2.1323274104118894e-05,44724,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISCLAIMERS,21131,19277,7.545018360982225e-07,4.372068474925193e-07,7.101017514361769e-06,11439,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISCLAIMING,21132,1260,4.9316403666740696e-08,2.716986581641454e-08,1.7893463762861634e-06,910,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISCLAIMS,21133,21693,8.490640831290523e-07,1.1634282618738545e-06,1.6058506103680355e-05,17293,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
DISCLOSE,21135,1252481,4.9022109984859564e-05,4.1982514687278046e-05,9.584548853741071e-05,432637,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
DISCLOSED,21136,5723922,0.00022403432373725216,0.00031300105685000645,0.0003583971050281927,913858,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
DISCLOSES,21138,85688,3.353828569361648e-06,3.0225676019290255e-06,2.1179435907938253e-05,62225,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISCLOSING,21139,315488,1.234820123810531e-05,9.83568306764518e-06,5.345373484634375e-05,133053,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISCONTINUANCE,21206,147332,5.766574908752572e-06,5.280122153117418e-06,4.089883001403498e-05,75978,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
DISCONTINUANCES,21207,3643,1.425870306015368e-07,9.792096482741116e-08,4.1618580322028315e-06,1771,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
DISCONTINUATION,21208,106560,4.1707587101014986e-06,3.7010920127802375e-06,3.097880487720853e-05,59991,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
DISCONTINUATIONS,21209,5737,2.245461966953106e-07,1.2254898359097366e-07,3.595414754582546e-06,3593,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
DISCONTINUE,21210,346268,1.3552930527678545e-05,1.1899334701023425e-05,4.878047413153022e-05,183446,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISCONTINUED,21211,4069872,0.00015929480192378197,0.00018310162654263328,0.0005978342713857005,371187,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISCONTINUES,21212,26484,1.0365838370713973e-06,9.188717394525877e-07,1.2967737036326938e-05,20191,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISCONTINUING,21213,47124,1.844433497136102e-06,2.078130782321612e-06,2.6684767720867744e-05,31288,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
DISCOURAGE,21239,236658,9.262794808701206e-06,5.609948336481055e-06,2.405557823865362e-05,114245,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISCOURAGED,21240,8320,3.2564482421212905e-07,2.275091898881613e-07,4.080521803786728e-06,7600,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISCOURAGES,21243,4574,1.7902637331085075e-07,1.332157149860363e-07,3.2885291759450084e-06,4128,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISCOURAGING,21244,51434,2.0131269096786834e-06,1.2628516550425876e-06,9.954823067730228e-06,38890,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISCREDIT,21263,2962,1.1593268861975074e-07,6.844545529510511e-08,2.4669089723706167e-06,1948,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISCREDITED,21266,109,4.2662603172021715e-09,4.4275614435583905e-09,7.946377889056055e-07,91,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISCREDITING,21267,89,3.483460258999938e-09,1.4190138136654634e-09,2.516181473064003e-07,57,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISCREDITS,21268,615,2.4071101789718675e-08,1.521469699863083e-08,1.2385739722277285e-06,398,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISCREPANCIES,21275,30641,1.1992888291687314e-06,7.574913213945115e-07,1.4390719525946074e-05,16707,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISCREPANCY,21276,37583,1.4709987293707268e-06,1.0666946211119165e-06,1.3546130723308352e-05,22803,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISFAVOR,21386,2966,1.160892486313912e-07,5.6636217989200576e-08,1.683317191185556e-06,2749,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISFAVORED,21387,567,2.2192381650033313e-08,1.0118462129181532e-08,6.706924812046315e-07,488,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISFAVORING,21388,5881,2.301823571143667e-07,9.016299551550455e-08,2.122300412349608e-06,4379,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISFAVORS,21389,264,1.0332960768269479e-08,5.2097115373823316e-09,5.428750544025848e-07,236,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISGORGE,21404,6224,2.43607378112535e-07,1.533298692046805e-07,4.12469067678135e-06,3997,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
DISGORGED,21405,3264,1.2775296949860447e-07,6.00432205880905e-08,2.3928598085246474e-06,1844,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
DISGORGEMENT,21406,81342,3.183726116714303e-06,2.095678235675767e-06,1.799512680877396e-05,44614,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISGORGEMENTS,21407,853,3.338642248232525e-08,1.7029764405411176e-08,1.5562153809199156e-06,685,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISGORGES,21408,6,2.3484001746067e-10,1.2535401882980328e-10,6.653681040429479e-08,6,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISGORGING,21409,132,5.166480384134739e-09,3.674156483995437e-09,5.334191801676445e-07,116,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISGRACE,21410,1514,5.9257964405909056e-08,3.297924913657817e-08,1.579763117927397e-06,944,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
DISGRACEFUL,21412,34,1.3307600989437965e-09,1.1396671578453542e-09,6.354945771773457e-07,17,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISGRACEFULLY,21413,6,2.3484001746067e-10,3.2067756372337597e-11,1.6429811993481183e-08,5,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
DISHONEST,21458,12783,5.003266571999574e-07,2.933827558820088e-07,5.464397345825254e-06,8268,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISHONESTLY,21460,802,3.1390282333909555e-08,2.104195156849091e-08,1.2929367865052149e-06,604,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISHONESTY,21461,101227,3.962025074581873e-06,2.2111929723654947e-06,1.5197968730810044e-05,51825,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISHONOR,21462,51544,2.0174323099987956e-06,1.0994264978617682e-06,1.2598004568293716e-05,25581,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISHONORABLE,21463,164,6.418960477258313e-09,3.5818033856090587e-09,4.206688484657766e-07,151,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
DISHONORABLY,21464,35,1.3699001018539082e-09,1.3785322463183164e-09,3.84730042634578e-07,29,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
DISHONORED,21465,6523,2.5531023898265837e-07,1.5365385551556615e-07,5.3921137108981814e-06,3563,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISHONORING,21466,168,6.5755204888987595e-09,3.3764088684242198e-09,5.281067714055538e-07,132,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISHONORS,21467,310,1.2133400902134616e-08,4.914526230704378e-09,4.797601755137864e-07,242,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISINCENTIVES,21488,8153,3.191084437261404e-07,2.2288659096386203e-07,4.6304623000667775e-06,5773,2009,0,0,0,0,0,0,0,4,10K_2008,TRUE
DISINTERESTED,21523,143474,5.615572777525361e-06,3.837852041613708e-06,3.0205032007551835e-05,58654,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
DISINTERESTEDLY,21524,5,1.957000145505583e-10,1.3868813699908909e-10,9.219135178796407e-08,5,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
DISINTERESTEDNESS,21525,129,5.0490603754044045e-09,5.145098469913942e-09,8.005188595195329e-07,103,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
DISLOYAL,21565,1213,4.747682352996545e-08,3.003688425936889e-08,1.920900274370653e-06,606,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISLOYALLY,21566,65,2.5441001891572582e-09,1.6916420903583665e-09,4.3353709113418954e-07,30,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISLOYALTY,21568,5733,2.2438963668367017e-07,1.3407854620810235e-07,3.4304514014029008e-06,3304,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISMAL,21569,653,2.5558421900302917e-08,3.252210313078002e-08,2.445353698465303e-06,506,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
DISMALLY,21570,2,7.828000582022332e-11,6.688490517423377e-11,5.292593688133313e-08,2,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISMISS,21588,124002,4.853438640859667e-06,4.568521331905296e-06,3.4368634955047064e-05,57922,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
DISMISSAL,21589,236950,9.274223689550958e-06,8.69394316369054e-06,5.006526940894378e-05,103836,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISMISSALS,21590,10370,4.0588183017785797e-07,3.864913295355073e-07,8.041567981837286e-06,6309,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISMISSED,21591,486240,1.9031435015012695e-05,1.82716487588312e-05,7.570842934968071e-05,191867,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
DISMISSES,21592,2461,9.632354716178481e-08,7.492374430951772e-08,3.4753055429596595e-06,1749,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISMISSING,21593,71551,2.8005063482214e-06,2.8627073133566147e-06,2.7691312103080515e-05,36997,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISORDERLY,21617,2130,8.336820619853784e-08,4.258030907833101e-08,1.5412088351729882e-06,1600,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISPARAGE,21639,27279,1.0677001393849362e-06,5.809893045722092e-07,7.978353932151803e-06,13502,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISPARAGED,21640,1003,3.9257422918842e-08,2.891778442929795e-08,2.495463825169908e-06,605,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISPARAGEMENT,21641,28785,1.1266449837675643e-06,7.189250196000309e-07,1.011676545043459e-05,15341,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISPARAGEMENTS,21642,10,3.914000291011166e-10,2.7520545697175135e-10,1.0784121787579583e-07,10,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
DISPARAGES,21643,4252,1.664232923737948e-07,8.015406936440934e-08,2.5727574578755876e-06,2337,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISPARAGING,21644,24228,9.482839905061854e-07,5.359012446870308e-07,8.125172613340385e-06,11760,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISPARAGINGLY,21645,35,1.3699001018539082e-09,9.399533182356595e-10,3.0238951098587787e-07,26,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
DISPARITIES,21648,7145,2.7965532079274784e-07,1.5592722814564527e-07,3.4871234941934796e-06,4976,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISPARITY,21649,17321,6.779439904060441e-07,5.873339071382974e-07,1.1365345919350519e-05,9962,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISPLACE,21690,11615,4.54611133800947e-07,2.9159974753666057e-07,5.7631010541286835e-06,8623,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
DISPLACED,21691,11777,4.6095181427238507e-07,3.0716764459611997e-07,6.3816414599194625e-06,8120,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
DISPLACEMENT,21692,17796,6.965354917883471e-07,4.8658390719702e-07,1.0546817794183369e-05,9538,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISPLACEMENTS,21693,806,3.154684234555e-08,2.163410436975246e-08,1.8326769167223672e-06,604,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISPLACES,21694,1500,5.871000436516749e-08,4.627834426159081e-08,2.3602054229891924e-06,1149,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISPLACING,21695,3248,1.2712672945204268e-07,9.397779785695341e-08,3.0891333986628427e-06,2785,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISPOSE,21714,720487,2.8199863276697623e-05,1.912015381702363e-05,6.048872557604096e-05,265962,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
DISPOSSESS,21723,5646,2.2098445643049044e-07,7.695843787570049e-08,2.3393215983880813e-06,2837,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISPOSSESSED,21724,3784,1.4810577101186254e-07,5.334203956749255e-08,1.6045836795850737e-06,2759,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISPOSSESSES,21725,40,1.5656001164044665e-09,3.764899743547752e-10,1.2273841822366183e-07,20,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISPOSSESSING,21726,169,6.6146604918088714e-09,2.491015171586002e-09,2.98997640898e-07,130,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISPROPORTION,21736,453,1.7730421318280583e-08,4.3315768395529085e-09,5.569793967394844e-07,171,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISPROPORTIONAL,21737,872,3.413008253761737e-08,3.3464445988316263e-08,2.3735047878636673e-06,769,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
DISPROPORTIONATE,21740,103157,4.037565280198389e-06,2.97821064420567e-06,1.9994622144657283e-05,73815,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
DISPROPORTIONATELY,21741,58059,2.272429428958173e-06,1.7896280870658538e-06,1.5441267343479633e-05,43438,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
DISPUTE,21757,1275488,4.9922604031812504e-05,2.9130029472315627e-05,0.00010550857194154457,246944,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
DISPUTED,21758,235226,9.206746324533927e-06,6.503446974604555e-06,6.0532850241275323e-05,83523,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISPUTES,21761,844482,3.305302793753692e-05,2.1618564618217935e-05,6.537949195539328e-05,267598,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
DISPUTING,21762,33480,1.3104072974305385e-06,9.360655340932226e-07,1.2711300306539206e-05,17904,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
DISQUALIFICATION,21763,66295,2.5947864929258526e-06,1.4657341763100872e-06,1.4707921904328114e-05,36747,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
DISQUALIFICATIONS,21764,1355,5.30347039432013e-08,2.5857987364336252e-08,1.9639132178734565e-06,954,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
DISQUALIFIED,21765,191107,7.47992853614271e-06,2.538397126843934e-06,2.6462309258342854e-05,42704,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISQUALIFIES,21766,1103,4.317142320985316e-08,2.3140835960774827e-08,1.2172685042055563e-06,782,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISQUALIFY,21767,24391,9.546638109805335e-07,9.193365078225434e-07,1.56358321579364e-05,15775,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
DISQUALIFYING,21768,35281,1.3808984426716495e-06,1.2016317587395924e-06,1.6956247765026752e-05,16971,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
DISREGARD,21777,36757,1.4386690869669745e-06,8.331464074758062e-07,2.407690637339529e-05,22037,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
